NAME,TEAM,OPP,GAME_ID,PLAYER_ID_AVG,GP,W,L,W_PCT,MIN_AVG,FGM_AVG,FGA_AVG,FG_PCT_AVG,FG3M_AVG,FG3A_AVG,FG3_PCT_AVG,FTM_AVG,FTA_AVG,FT_PCT_AVG,OREB_AVG,DREB_AVG,REB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,BLKA,PF_AVG,PFD,PTS_AVG,PLUS_MINUS_AVG,DD2,TD3,GAME_ID_AVG,AWAYORHOME,STATUS,PLAYER_ID,JERSEYNUM,POSITION,STARTER,ONCOURT,PLAYED,NOTPLAYINGREASON,NOTPLAYINGDESCRIPTION,AST,BLK,BLKR,FGA,FGM,FG_PCT,PF_OFF,FOULSDRAWN,PF,PF_TECH,FTA,FTM,FT_PCT,MINUS,MIN,PLUS,PLUS_MINUS,PTS,PTS_FASTBREAK,PTS_PAINT,PTS_2NDCHANCE,DREB,OREB,REB,STL,FG3A,FG3M,FG3_PCT,TOV,FG2A,FG2M,FG2_PCT,DATE_UPDATED_EST,SET_EASY,TIER_EASY,SERIES_EASY,PLAY_EASY,DATE_MOMENT,TEAM_TS,COUNT_EASY,OWNED,UNIQUE_OWNERS,IN_PACKS,MINTED,TS_HELD,CS,LOW_ASK_EASY,4HCHANGE_EASY,24H,7D,LISTINGS,TSD,ROOKIE_PREMIERE,ROOKIE_MINT,ROOKIE_YEAR,EDITION_STATE,PLAY_ID,SET_ID,TS_LINK,SET_HARD,TIER_HARD,SERIES_HARD,PLAY_HARD,COUNT_HARD,LOW_ASK_HARD,4HCHANGE_HARD,AWAY_TEAM,AWAY_ID,HOME_TEAM,HOME_ID,PERIOD,GAME_CLOCK,AWAY_SCORE,HOME_SCORE,START_TIME,GAME_STATUS,EASY_MOMENT,HARD_MOMENT,SCORE,DIFFERENTIAL,FTM_PROJ
Semi Ojeleye,MIL,CLE,0022100722,1628400,18,9,9,0.5,16.29648148148148,0.8888888888888888,3.7777777777777777,0.235,0.5,2.1666666666666665,0.231,0.5,0.6111111111111112,0.818,1.3888888888888888,1.7777777777777777,3.1666666666666665,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3333333333333333,1.4444444444444444,0,2.7777777777777777,-119,0,0,0022100722,away,ACTIVE,1628400.0,37,nan,Bench,-,1,nan,nan,0,0,0,1,1,1.0,0,0.0,0,0,0,0,0.0,6,1.9,4,-2,2,0,2,2,0,0,0,0,0,0,0.0,0,1,1,1.0,2022-01-27 03:07,Base Set,Common,2,Layup,2021-02-12 00:30:00+00:00,Boston Celtics,12000,10983.0,0.0,699.0,322.0,0.0,12.0,7,0.0,-12.5,0.0,468.0,True,False,False,False,VISIBLE,1285e0ae-733d-428f-9dda-ffd35189e2c8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1285e0ae-733d-428f-9dda-ffd35189e2c8,Base Set,Common,2,Layup,12000,7,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Layup,Base Set-Common-2-Layup,115-99,16,0
Thanasis Antetokounmpo,MIL,CLE,0022100722,203648,29,16,13,0.552,11.51028735632184,1.3103448275862069,2.8275862068965516,0.463,0.034482758620689655,0.3793103448275862,0.091,0.5172413793103449,0.8275862068965517,0.625,1.0344827586206897,1.6206896551724137,2.6551724137931036,0.6551724137931034,0.5862068965517241,0.4482758620689655,0.2413793103448276,0.3793103448275862,1.896551724137931,0,3.1724137931034484,-99,0,0,0022100722,away,ACTIVE,203648.0,43,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,6,1.9513333333333334,4,-2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:30,Base Set,Common,3,Dunk,2021-11-21 01:00:00+00:00,Milwaukee Bucks,60000,31388.0,0.0,12639.0,19061.0,0.0,2.0,3,50.0,0.0,0.0,2137.0,nan,nan,nan,nan,VISIBLE,e44186e2-b6c4-4dee-ae04-84ba14479b7b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e44186e2-b6c4-4dee-ae04-84ba14479b7b,Base Set,Common,2,Dunk,12000,15,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,115-99,16,0
Wesley Matthews,MIL,CLE,0022100722,202083,21,14,7,0.667,20.591825396825396,2.3333333333333335,5.095238095238095,0.458,1.4285714285714286,3.619047619047619,0.395,0.19047619047619047,0.38095238095238093,0.5,0.6190476190476191,1.5238095238095237,2.142857142857143,0.7619047619047619,0.42857142857142855,0.5238095238095238,0.23809523809523808,0.19047619047619047,1.7619047619047619,1,6.285714285714286,131,0,0,0022100722,away,INACTIVE,202083.0,23,nan,Bench,-,0,INACTIVE_INJURY,Left Knee; Contusion,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,nan,nan,115-99,16,0
Brandon Goodwin,CLE,MIL,0022100722,1629164,10,7,3,0.7,13.7195,1.9,5.1,0.373,0.4,1.5,0.267,0.3,1.0,0.3,0.6,1.5,2.1,2.9,0.6,0.9,0.0,0.7,1.1,1,4.5,-9,0,0,0022100722,home,ACTIVE,1629164.0,00,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,2,1.0333333333333334,4,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,nan,nan,99-115,-16,0
Cedi Osman,CLE,MIL,0022100722,1626224,37,25,12,0.676,22.596801801801803,3.7837837837837838,8.864864864864865,0.427,2.054054054054054,5.72972972972973,0.358,1.135135135135135,1.7297297297297298,0.656,0.43243243243243246,2.027027027027027,2.4594594594594597,1.7297297297297298,0.8648648648648649,0.972972972972973,0.21621621621621623,0.3783783783783784,1.8108108108108107,1,10.756756756756756,44,0,0,0022100722,home,ACTIVE,1626224.0,16,nan,Bench,-,1,nan,nan,4,0,0,17,8,0.470588235294118,0,1.0,2,0,1,1,1.0,67,34.15,77,10,23,3,4,0,2,1,3,2,14,6,0.428571428571429,2,3,2,0.666666666666666,2022-01-27 03:09,Base Set,Common,2,Block,2021-01-13 00:30:00+00:00,Cleveland Cavaliers,40000,35838.0,0.0,3165.0,1095.0,1.0,12.0,4,33.33,0.0,0.0,1633.0,False,False,False,False,VISIBLE,4e6d9c30-d5dd-4c26-b282-dcc298badd2c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4e6d9c30-d5dd-4c26-b282-dcc298badd2c,Base Set,Common,1,Assist,3999,32,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Block,Base Set-Common-1-Assist,99-115,-16,1
Collin Sexton,CLE,MIL,0022100722,1629012,11,7,4,0.636,28.76742424242424,6.181818181818182,13.727272727272727,0.45,1.0,4.090909090909091,0.244,2.6363636363636362,3.5454545454545454,0.744,1.1818181818181819,2.090909090909091,3.272727272727273,2.090909090909091,2.8181818181818183,0.9090909090909091,0.0,1.4545454545454546,2.272727272727273,3,16.0,-30,0,0,0022100722,home,INACTIVE,1629012.0,2,nan,Bench,-,0,INACTIVE_INJURY,Left Knee; Meniscal Tear,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:29,Base Set,Common,3,Dunk,2021-10-28 02:30:00+00:00,Cleveland Cavaliers,60000,12112.0,0.0,3548.0,46073.0,0.0,2.0,3,0.0,0.0,50.0,422.0,nan,nan,nan,nan,VISIBLE,f633f079-af35-48b8-a818-5a14301c2c2e,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+f633f079-af35-48b8-a818-5a14301c2c2e,Base Set,Common,1,Dunk,3999,51,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,99-115,-16,0
Darius Garland,CLE,MIL,0022100722,1629636,43,28,15,0.651,34.65255813953488,7.465116279069767,16.0,0.467,2.4651162790697674,6.767441860465116,0.364,2.255813953488372,2.488372093023256,0.907,0.5348837209302325,2.744186046511628,3.2790697674418605,8.186046511627907,3.6744186046511627,1.255813953488372,0.09302325581395349,0.5581395348837209,1.7209302325581395,2,19.651162790697676,325,16,1,0022100722,home,ACTIVE,1629636.0,10,PG,Starter,-,1,nan,nan,8,0,0,12,7,0.583333333333333,0,1.0,0,0,3,2,0.666666666666666,59,25.931833333333334,72,13,19,2,6,5,2,0,2,1,5,3,0.6,1,7,4,0.5714285714285711,2022-01-27 03:29,Base Set,Common,3,Assist,2021-11-30 01:30:00+00:00,Cleveland Cavaliers,60000,12261.0,0.0,3399.0,45141.0,0.0,2.0,4,0.0,33.33,33.33,449.0,nan,nan,nan,nan,VISIBLE,30f10dfd-439e-4731-b0b8-ada442ed2a1b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+30f10dfd-439e-4731-b0b8-ada442ed2a1b,Base Set,Common,1,Layup,3999,274,-0.36,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Assist,Base Set-Common-1-Layup,99-115,-16,2
Dean Wade,CLE,MIL,0022100722,1629731,34,19,15,0.559,18.773039215686275,1.8529411764705883,4.176470588235294,0.444,0.9411764705882353,2.676470588235294,0.352,0.35294117647058826,0.5882352941176471,0.6,0.7058823529411765,2.4411764705882355,3.1470588235294117,1.1176470588235294,0.35294117647058826,0.5294117647058824,0.08823529411764706,0.058823529411764705,1.5294117647058822,0,5.0,4,1,0,0022100722,home,ACTIVE,1629731.0,32,SF,Starter,-,1,nan,nan,3,0,0,5,4,0.8,0,0.0,3,0,0,0,0.0,34,13.534833333333333,36,2,10,0,2,0,1,0,1,0,3,2,0.666666666666666,0,2,2,1.0,2022-01-27 03:08,Base Set,Common,2,Dunk,2021-02-24 00:00:00+00:00,Cleveland Cavaliers,12000,11201.0,0.0,570.0,230.0,0.0,12.0,11,10.0,10.0,22.22,465.0,True,False,False,False,VISIBLE,c8248c27-b231-4ad0-b431-9908f6268ffa,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c8248c27-b231-4ad0-b431-9908f6268ffa,Base Set,Common,2,Dunk,12000,11,10.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,99-115,-16,0
Denzel Valentine,CLE,MIL,0022100722,1627756,22,13,9,0.591,9.252121212121212,1.0454545454545454,2.8181818181818183,0.371,0.8181818181818182,2.0,0.409,0.0,0.0,0.0,0.4090909090909091,1.3181818181818181,1.7272727272727273,0.5,0.45454545454545453,0.3181818181818182,0.0,0.045454545454545456,0.7727272727272727,0,2.909090909090909,-25,0,0,0022100722,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,2022-01-27 03:08,Base Set,Common,2,Dunk,2021-02-23 01:00:00+00:00,Chicago Bulls,12000,11244.0,0.0,529.0,228.0,0.0,12.0,15,0.0,7.14,7.14,478.0,True,False,False,False,VISIBLE,6b86a1af-2d34-4d12-95cc-f703d36ce61b,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6b86a1af-2d34-4d12-95cc-f703d36ce61b,Base Set,Common,2,Dunk,12000,15,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,99-115,-16,0
Dylan Windler,CLE,MIL,0022100722,1629685,33,21,12,0.636,10.17969696969697,1.0,2.242424242424242,0.446,0.6363636363636364,1.606060606060606,0.396,0.21212121212121213,0.2727272727272727,0.778,0.36363636363636365,1.4545454545454546,1.8181818181818181,0.7575757575757576,0.3939393939393939,0.24242424242424243,0.06060606060606061,0.12121212121212122,1.0909090909090908,0,2.8484848484848486,-2,0,0,0022100722,home,ACTIVE,1629685.0,9,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,2,1.0333333333333334,4,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:08,Base Set,Common,2,3 Pointer,2020-12-24 00:00:00+00:00,Cleveland Cavaliers,4000,3721.0,0.0,207.0,72.0,0.0,12.0,79,0.0,-1.25,6.76,146.0,True,True,True,True,VISIBLE,ec488c41-8f47-41b3-976e-211080277c8d,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ec488c41-8f47-41b3-976e-211080277c8d,Base Set,Common,2,3 Pointer,4000,79,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,99-115,-16,0
Ed Davis,CLE,MIL,0022100722,202334,15,9,6,0.6,8.794666666666666,0.6,0.9333333333333333,0.643,0.0,0.0,0.0,0.2,0.5333333333333333,0.375,0.4666666666666667,2.4,2.8666666666666667,0.2,0.2,0.2,0.4666666666666667,0.06666666666666667,1.4666666666666666,0,1.4,-8,0,0,0022100722,home,ACTIVE,202334.0,21,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,2,1.0333333333333334,4,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,nan,nan,99-115,-16,0
Evan Mobley,CLE,MIL,0022100722,1630596,41,27,14,0.659,34.386300813008134,6.146341463414634,12.097560975609756,0.508,0.43902439024390244,1.4390243902439024,0.305,2.292682926829268,3.3902439024390243,0.676,1.853658536585366,6.2926829268292686,8.146341463414634,2.6097560975609757,1.9024390243902438,0.7317073170731707,1.6585365853658536,0.7560975609756098,2.024390243902439,2,15.024390243902438,141,10,0,0022100722,home,ACTIVE,1630596.0,4,PF,Starter,-,1,nan,nan,1,2,1,12,5,0.416666666666667,0,6.0,3,0,7,5,0.714285714285714,72,33.9,83,11,16,0,8,6,4,3,7,0,3,1,0.333333333333333,0,9,4,0.444444444444444,2022-01-27 03:29,Metallic Silver FE,Fandom,3,Block,2021-11-14 01:00:00+00:00,Cleveland Cavaliers,4488,4346.0,0.0,142.0,0.0,0.0,15.0,295,-1.67,3.51,-8.67,151.0,nan,nan,nan,nan,CHALLENGE_REWARD_RELEASED,b8b1be55-ed2d-43a0-8d78-fda6765254d5,e769f4b4-b469-45be-b777-0f9e24d548e2,https://nbatopshot.com/listings/p2p/e769f4b4-b469-45be-b777-0f9e24d548e2+b8b1be55-ed2d-43a0-8d78-fda6765254d5,Base Set,Common,3,Layup,4000,505,1.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Metallic Silver FE-Fandom-3-Block,Base Set-Common-3-Layup,99-115,-16,5
Isaac Okoro,CLE,MIL,0022100722,1630171,34,20,14,0.588,28.41862745098039,3.235294117647059,7.147058823529412,0.453,0.7941176470588235,2.7941176470588234,0.284,1.7058823529411764,2.323529411764706,0.734,1.088235294117647,2.235294117647059,3.323529411764706,1.7941176470588236,1.1176470588235294,0.8235294117647058,0.3235294117647059,0.4411764705882353,2.5294117647058822,1,8.970588235294118,98,0,0,0022100722,home,ACTIVE,1630171.0,35,SG,Starter,-,1,nan,nan,3,1,0,3,1,0.333333333333333,0,1.0,3,0,0,0,0.0,66,28.916666666666668,69,3,3,0,0,0,2,0,2,1,3,1,0.333333333333333,0,0,0,0.0,2022-01-27 03:30,Base Set,Common,3,Dunk,2021-11-30 01:30:00+00:00,Cleveland Cavaliers,60000,28368.0,0.0,10297.0,24527.0,0.0,2.0,3,0.0,0.0,50.0,1906.0,nan,nan,nan,nan,VISIBLE,888dfee3-f4ec-4d10-ae7f-7846000c0630,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+888dfee3-f4ec-4d10-ae7f-7846000c0630,Base Set,Common,2,Dunk,4000,52,-3.7,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,99-115,-16,0
Jarrett Allen,CLE,MIL,0022100722,1628386,41,28,13,0.683,32.72930894308943,6.585365853658536,9.560975609756097,0.689,0.024390243902439025,0.1951219512195122,0.125,2.902439024390244,4.219512195121951,0.688,3.4146341463414633,7.536585365853658,10.951219512195122,1.853658536585366,1.853658536585366,0.8292682926829268,1.3658536585365855,0.6097560975609756,1.853658536585366,4,16.097560975609756,173,26,0,0022100722,home,ACTIVE,1628386.0,31,C,Starter,-,1,nan,nan,1,0,0,9,4,0.444444444444444,0,4.0,4,0,2,2,1.0,67,33.18333333333333,75,8,10,0,6,4,6,4,10,1,0,0,0.0,0,9,4,0.444444444444444,2022-01-27 03:31,Base Set,Common,3,Dunk,2021-10-22 23:00:00+00:00,Cleveland Cavaliers,60000,36014.0,0.0,12054.0,14407.0,0.0,2.0,3,0.0,0.0,0.0,2561.0,nan,nan,nan,nan,VISIBLE,e09499f2-5afc-44ce-9295-1d81769e4a06,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e09499f2-5afc-44ce-9295-1d81769e4a06,Base Set,Common,1,Block,3999,74,8.82,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-1-Block,99-115,-16,2
Justin Anderson,CLE,MIL,0022100722,1626147,3,1,2,0.333,15.533333333333333,1.3333333333333333,2.6666666666666665,0.5,0.6666666666666666,2.0,0.333,1.0,1.3333333333333333,0.75,0.0,2.0,2.0,2.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,4.333333333333333,34,0,0,0022100722,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,nan,nan,99-115,-16,0
Kevin Love,CLE,MIL,0022100722,201567,41,24,17,0.585,21.549674796747965,4.414634146341464,10.048780487804878,0.439,2.5365853658536586,6.219512195121951,0.408,2.8536585365853657,3.268292682926829,0.873,1.0731707317073171,6.170731707317073,7.2439024390243905,2.1463414634146343,1.3414634146341464,0.34146341463414637,0.1951219512195122,0.1951219512195122,0.975609756097561,2,14.21951219512195,115,7,0,0022100722,home,ACTIVE,201567.0,0,nan,Bench,-,1,nan,nan,2,0,0,16,9,0.5625,1,4.0,2,0,2,2,1.0,55,26.85,64,9,25,0,2,4,7,2,9,2,9,5,0.555555555555556,5,7,4,0.5714285714285711,2022-01-27 03:07,Base Set,Common,2,Assist,2021-04-21 23:00:00+00:00,Cleveland Cavaliers,40000,35196.0,0.0,3257.0,1603.0,0.0,12.0,7,0.0,0.0,40.0,936.0,False,False,False,False,VISIBLE,2e104e40-73e5-44b6-bb7b-b0838c7272c3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+2e104e40-73e5-44b6-bb7b-b0838c7272c3,Base Set,Common,1,Assist,1500,144,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Assist,Base Set-Common-1-Assist,99-115,-16,2
Kevin Pangos,CLE,MIL,0022100722,1630698,21,14,7,0.667,7.697460317460318,0.7142857142857143,2.142857142857143,0.333,0.2857142857142857,1.2380952380952381,0.231,0.14285714285714285,0.19047619047619047,0.75,0.09523809523809523,0.42857142857142855,0.5238095238095238,1.4285714285714286,0.3333333333333333,0.14285714285714285,0.0,0.047619047619047616,0.47619047619047616,0,1.8571428571428572,-31,0,0,0022100722,home,ACTIVE,1630698.0,6,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,2,1.0333333333333334,4,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,nan,nan,99-115,-16,0
Lamar Stevens,CLE,MIL,0022100722,1630205,33,23,10,0.697,15.288383838383838,2.1818181818181817,4.666666666666667,0.468,0.3939393939393939,1.2121212121212122,0.325,0.5454545454545454,0.8181818181818182,0.667,0.7878787878787878,1.6363636363636365,2.4242424242424243,0.6363636363636364,0.5757575757575758,0.45454545454545453,0.21212121212121213,0.3333333333333333,1.4545454545454546,0,5.303030303030303,-28,0,0,0022100722,home,ACTIVE,1630205.0,8,nan,Bench,-,1,nan,nan,0,0,1,5,1,0.2,0,2.0,1,0,2,2,1.0,33,19.083333333333332,46,13,4,0,2,0,3,2,5,3,0,0,0.0,1,5,1,0.2,2022-01-27 03:30,Base Set,Common,3,Dunk,2021-11-11 00:00:00+00:00,Cleveland Cavaliers,60000,32138.0,0.0,13810.0,17318.0,0.0,2.0,3,0.0,0.0,0.0,2518.0,nan,nan,nan,nan,VISIBLE,4aecbacc-6e41-49af-b3f1-4f6ce7ce225a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4aecbacc-6e41-49af-b3f1-4f6ce7ce225a,Base Set,Common,2,Dunk,12000,15,7.14,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,99-115,-16,2
Lauri Markkanen,CLE,MIL,0022100722,1628374,38,23,15,0.605,30.201228070175443,4.947368421052632,11.342105263157896,0.436,2.026315789473684,5.921052631578948,0.342,1.6578947368421053,1.9210526315789473,0.863,1.0789473684210527,4.2368421052631575,5.315789473684211,1.4736842105263157,0.8157894736842105,0.7631578947368421,0.5526315789473685,0.868421052631579,1.7894736842105263,2,13.578947368421053,178,1,0,0022100722,home,INACTIVE,1628374.0,24,nan,Bench,-,0,INACTIVE_INJURY,Right Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:08,Base Set,Common,2,Dunk,2021-03-17 00:00:00+00:00,Chicago Bulls,40000,35950.0,0.0,2923.0,1195.0,0.0,12.0,5,-16.67,0.0,0.0,1448.0,False,False,False,False,VISIBLE,ff8d03e8-1529-4e33-b248-0ae25a5aa0c6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ff8d03e8-1529-4e33-b248-0ae25a5aa0c6,Base Set,Common,2,Dunk,12000,11,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,99-115,-16,0
Luke Kornet,CLE,MIL,0022100722,1628436,2,1,1,0.5,7.433333333333334,0.5,2.5,0.2,0.0,0.5,0.0,1.0,1.5,0.667,1.0,0.5,1.5,0.5,0.0,0.0,0.5,0.5,0.5,1,2.0,20,0,0,0022100722,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,2022-01-27 03:15,Base Set,Common,1,Dunk,2020-01-26 01:00:00+00:00,Chicago Bulls,3999,3239.0,0.0,387.0,374.0,0.0,25.0,33,0.0,0.0,0.0,213.0,True,False,False,False,VISIBLE,9ec3d149-ba82-4f7a-b9cb-8f5f3c0f8a21,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+9ec3d149-ba82-4f7a-b9cb-8f5f3c0f8a21,Base Set,Common,1,Dunk,3999,33,0.0,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,Base Set-Common-1-Dunk,Base Set-Common-1-Dunk,99-115,-16,0
Malik Newman,CLE,MIL,0022100722,1629005,1,0,1,0.0,7.683333333333334,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,8.0,1,0,0,0022100722,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MIL,1610612749,CLE,1610612739,4,,99,115,2022-01-26 19:00:00-05:00,Final,nan,nan,99-115,-16,0
